State Name,Temp,pH,Conductivity,Nitrate,Fecal_Coliform,Total_Coliform,TDS,Fluoride,WQI,WQI_Classification,WQI_Class_Encoded
LAKSHADWEEP,30.3,6.95,1112.5,2.332,46.6,84.41,723.0,0.746,3.3333333333333215,Excellent,2
LAKSHADWEEP,30.450000000000003,7.15,1150.0,1.987,44.37,131.61,747.5,0.388,10.000000000000025,Excellent,2
LAKSHADWEEP,32.7,7.35,2710.0,1.6729999999999996,3.55,7.42,1761.5,0.636,23.333333333333307,Excellent,2
LAKSHADWEEP,30.85,6.85,1498.0,3.5870000000000006,26.3,91.0,973.5,0.6460000000000001,10.000000000000025,Excellent,2
LAKSHADWEEP,32.2,6.8,959.0,1.565,11.54,96.17,623.5,0.4269999999999999,13.333333333333345,Excellent,2
LAKSHADWEEP,32.5,7.0,995.0,3.04,27.07,39.290000000000006,647.0,0.4199999999999999,0.0,Excellent,2
LAKSHADWEEP,32.65,7.1,1101.5,2.544,92.4,244.2,716.0,0.7460000000000001,6.666666666666643,Excellent,2
LAKSHADWEEP,30.6,7.05,342.0,1.488,533.8,881.1,363.0,0.3919999999999999,3.3333333333333215,Excellent,2
LAKSHADWEEP,32.45,7.05,1032.5,4.711,87.36,268.75,670.5,0.6379999999999999,3.3333333333333215,Excellent,2
LAKSHADWEEP,30.95,7.300000000000001,2470.0,4.625,5.51,21.13,1606.0,1.0000000000000002,20.00000000000005,Excellent,2
LAKSHADWEEP,33.599999999999994,7.1,1510.0,9.425,26.3,91.0,981.5,0.646,6.666666666666643,Excellent,2
LAKSHADWEEP,32.6,7.4,707.0,2.994,32.68,39.2,459.5,195.245,26.66666666666669,Good,2
LAKSHADWEEP,32.75,7.0,2515.0,3.052,4.74,19.71,1635.5,0.8800000000000001,0.0,Excellent,2
LAKSHADWEEP,30.55,7.15,707.0,2.994,32.68,39.2,460.0,195.245,10.000000000000025,Excellent,2
LAKSHADWEEP,30.200000000000003,7.25,979.5,2.709,27.07,80.53,637.0,0.4509999999999999,16.666666666666664,Excellent,2
LAKSHADWEEP,32.25,7.199999999999999,659.5,1.672,33.4,155.41,428.5,0.4269999999999999,13.333333333333286,Excellent,2
MADHYA PRADESH,20.75,8.07,1105.5,2.345,7.959999999999999,3.65,647.0,0.7,69.85234897371117,Poor,3
MADHYA PRADESH,26.5,7.59,1147.5,22.67,8.35,188.5,793.0,0.6519999999999999,39.33333333333333,Good,2
MADHYA PRADESH,26.0,7.664999999999999,1060.0,12.42,32.0,325.0,662.5,0.7010000000000001,44.33333333333327,Good,2
MADHYA PRADESH,20.0,7.46,685.5,0.89,25.8,228.81,433.5,0.5439999999999999,30.666666666666664,Good,2
MADHYA PRADESH,28.25,7.74,759.5,2.025,3.0,12.0,490.0,0.5879999999999999,49.33333333333334,Good,2
MADHYA PRADESH,20.5,6.42,1064.0,2.4450000000000003,4.5600000000000005,3.7,610.0,0.64,61.20836757678143,Poor,3
MADHYA PRADESH,22.7,7.245,543.5,2.3,2.0,10.0,177.0,0.398,16.333333333333343,Excellent,2
MADHYA PRADESH,25.1,8.33,524.0,4.462999999999999,22.0,62.0,498.0,0.469,88.66666666666667,Very Poor,2
MADHYA PRADESH,27.0,7.335,1706.0,5.285,40.7,49.38,1335.0,0.514,22.33333333333333,Excellent,2
MADHYA PRADESH,27.0,7.37,1434.0,2.98,22.4,88.28,1127.0,0.6319999999999999,24.66666666666667,Excellent,2
MADHYA PRADESH,28.0,7.24,1716.0,3.98,48.79,112.3,1188.0,0.7130000000000001,16.000000000000014,Excellent,2
MADHYA PRADESH,29.0,7.435,2051.0,7.13,9.26,30.0,1577.0,0.26,28.530804898588663,Good,1
MADHYA PRADESH,24.0,7.66,1362.0,4.75,6.18,16.31,954.0,0.514,44.000000000000014,Good,2
MADHYA PRADESH,20.5,7.825,2147.5,2.84,6.18,3.65,1359.5,0.6950000000000001,69.01900612830894,Poor,3
MADHYA PRADESH,21.0,7.484999999999999,3275.5,5.01,5.720000000000001,4.65,2046.5,0.77,74.66746263659333,Poor,3
MADHYA PRADESH,21.25,7.65,3061.5,3.66,3.05,4.6,1933.5,0.755,74.18237223389038,Poor,3
MADHYA PRADESH,25.0,7.154999999999999,602.0,21.75,17.0,36.0,379.0,0.97,87.41706312969896,Very Poor,5
MADHYA PRADESH,28.0,7.1,810.0,0.47,18.73,776.8199999999999,520.0,0.637,6.666666666666643,Excellent,2
MADHYA PRADESH,26.0,7.45,2243.0,5.4350000000000005,7.459999999999999,9.42,1594.0,0.6450000000000001,30.00000000000001,Good,2
MADHYA PRADESH,23.5,7.065,507.5,2.0,7.8,21.0,305.0,0.67,59.63526225408131,Poor,3
MADHYA PRADESH,23.0,7.154999999999999,582.5,2.3,2.0,10.0,489.0,195.137,10.33333333333329,Excellent,2
MADHYA PRADESH,22.0,7.325,282.0,0.355,8.120000000000001,17.0,216.0,0.547,21.66666666666668,Excellent,2
MADHYA PRADESH,27.0,7.25,890.0,1.1,290.9,457.18,558.5,0.534,16.666666666666664,Excellent,2
MADHYA PRADESH,21.0,7.52,1294.0,2.745,4.79,3.65,772.5,0.715,67.63935371198977,Poor,3
MADHYA PRADESH,20.5,7.645,1893.5,2.96,11.22,4.55,1386.5,0.7150000000000001,69.30082437930582,Poor,3
MADHYA PRADESH,21.25,7.66,5017.5,2.625,2.0,3.6,661.0,0.77,76.96934945058291,Very Poor,5
MADHYA PRADESH,21.0,7.465,672.5,3.395,10.64,3.55,446.5,0.75,69.63006752300653,Poor,3
MADHYA PRADESH,29.1,7.535,687.5,1.25,191.2,366.73,550.0,0.534,35.66666666666667,Good,2
MADHYA PRADESH,28.8,6.995,3836.5,1.64,7.1,414.82,611.5,195.295,0.33333333333332626,Excellent,2
MADHYA PRADESH,23.0,7.4,220.0,0.8799999999999999,37.5,117.1,160.0,0.425,26.66666666666669,Good,2
MADHYA PRADESH,22.0,7.439999999999999,406.0,1.7939999999999998,90.4,163.4,340.0,0.3999999999999999,29.33333333333324,Good,2
MADHYA PRADESH,22.0,7.5,365.0,1.6810000000000005,2.32,9.0,130.0,0.3999999999999999,33.33333333333333,Good,2
MADHYA PRADESH,23.9,7.355,251.0,0.974,62.4,158.2,205.0,0.417,23.666666666666693,Excellent,2
MADHYA PRADESH,25.1,7.34,278.0,2.2670000000000003,70.8,178.0,242.0,0.5599999999999999,22.666666666666657,Excellent,2
MADHYA PRADESH,23.2,7.605,428.0,0.841,196.25,419.38,385.0,0.446,40.33333333333336,Good,2
MADHYA PRADESH,26.25,7.37,1036.0,3.96,19.3,43.34,598.0,0.732,24.66666666666667,Excellent,2
MADHYA PRADESH,27.72,7.71,1213.0,4.02,35.1,104.4,926.0,0.542,47.333333333333336,Good,2
MADHYA PRADESH,25.0,6.88,1026.0,3.94,22.94,42.6,779.0,0.681,8.000000000000007,Excellent,2
MADHYA PRADESH,24.0,7.26,1035.0,3.03,19.3,43.34,589.0,0.754,17.33333333333332,Excellent,2
MADHYA PRADESH,25.0,7.3,1056.0,0.38,38.9,86.6,771.0,0.591,19.999999999999986,Excellent,2
MADHYA PRADESH,23.0,7.6,723.0,3.82,11.6,133.2,375.0,0.511,39.99999999999997,Good,2
MADHYA PRADESH,28.0,7.87,958.0,4.43,26.67,79.67,586.0,0.645,58.00000000000001,Poor,2
MADHYA PRADESH,27.0,7.49,670.0,4.76,189.6,326.0,499.0,195.255,32.666666666666686,Good,2
MADHYA PRADESH,33.4,7.23,502.0,2.076,278.8,586.6,420.5,2.854,15.333333333333362,Excellent,2
MADHYA PRADESH,23.0,7.195,680.5,7.33,4.0,33.0,459.0,0.594,13.00000000000002,Excellent,2
MADHYA PRADESH,26.0,6.949999999999999,949.0,28.45,4.85,210.0,647.0,0.5349999999999999,3.3333333333333806,Excellent,2
MADHYA PRADESH,27.0,7.23,688.0,7.2,11.0,350.0,438.0,0.472,15.333333333333362,Excellent,2
MADHYA PRADESH,27.5,7.265000000000001,750.5,5.955,5.720000000000001,64.0,510.0,0.508,17.666666666666707,Excellent,2
MADHYA PRADESH,27.5,7.625,874.5,11.465,3.8,13.1,619.5,0.503,41.66666666666667,Good,2
MAHARASHTRA,27.5,7.2,1328.5,7.108000000000001,14.9,49.0,1200.0,1.4,13.333333333333345,Excellent,2
MAHARASHTRA,26.5,7.2,981.0,1.15,9.9,58.0,908.0,0.515,47.65848146795321,Good,1
MAHARASHTRA,28.0,7.1,1984.0,0.4599999999999999,20.0,105.0,1914.0,0.421,6.666666666666643,Excellent,2
MAHARASHTRA,22.0,7.25,2906.5,2.99,5.0,51.5,2299.5,0.673,16.666666666666664,Excellent,2
MAHARASHTRA,26.5,7.55,1141.0,1.045,8.5,68.5,891.0,0.651,36.66666666666665,Good,2
MAHARASHTRA,27.5,7.4,682.5,4.16,7.5,172.5,576.0,0.58,54.42829028805081,Poor,3
MAHARASHTRA,34.0,7.5,1433.0,16.35,2.0,14.9,1136.0,0.765,72.71691245852739,Poor,3
MAHARASHTRA,19.0,7.35,954.0,3.635,24.5,155.0,799.5,0.4669999999999999,23.333333333333307,Excellent,2
MAHARASHTRA,30.0,8.05,1196.5,1.981,18.0,132.0,985.5,0.42,70.00000000000006,Poor,2
MAHARASHTRA,30.0,7.85,1474.0,8.112,22.5,120.0,1290.5,0.732,56.66666666666664,Poor,2
MAHARASHTRA,18.0,7.9,1132.0,1.412,40.0,280.0,884.0,0.602,60.00000000000002,Poor,2
MAHARASHTRA,25.0,7.25,860.5,17.63,14.5,125.0,777.5,0.434,16.666666666666664,Excellent,2
MAHARASHTRA,20.0,8.25,1054.0,1.479,26.5,165.0,930.0,0.564,83.33333333333334,Very Poor,2
MAHARASHTRA,27.0,7.65,2211.0,7.46,5.5,17.0,1798.5,0.28,31.996522260777816,Good,1
MAHARASHTRA,27.0,7.899999999999999,1331.5,6.290000000000001,5.5,17.0,1095.5,0.32,36.05221009750505,Good,1
MAHARASHTRA,27.0,7.8,1461.5,2.58,5.5,17.0,1199.5,0.655,64.62228183118742,Poor,3
MAHARASHTRA,23.5,7.95,9370.5,3.895,6.15,18.5,766.0,195.361,63.33333333333334,Poor,2
MAHARASHTRA,23.5,8.2,960.5,4.395,7.35,24.0,786.0,0.24,30.57137970657169,Good,1
MAHARASHTRA,34.0,7.9,1383.5,7.5,10.9,51.3,1050.0,0.88,85.0385904635802,Very Poor,5
MAHARASHTRA,34.0,7.550000000000001,1420.5,15.15,4.3,12.5,1128.0,0.845,79.97834254101606,Very Poor,5
NAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
MAHARASHTRA,17.5,7.6,1334.0,3.5739999999999994,21.5,155.0,1031.0,0.682,39.99999999999997,Good,2
MAHARASHTRA,22.5,7.550000000000001,2959.0,0.67,7.5,58.5,620.0,195.201,36.666666666666714,Good,2
MAHARASHTRA,26.5,7.300000000000001,1415.0,5.21,4.0,47.0,1127.0,0.607,20.00000000000005,Excellent,2
MAHARASHTRA,23.0,7.75,699.5,2.126,5.0,50.5,597.0,0.493,50.0,Good,2
MAHARASHTRA,28.5,7.5,3560.5,8.190000000000001,8.0,140.0,2971.0,0.215,27.04370719568989,Good,1
MAHARASHTRA,26.5,8.05,792.5,4.085,9.5,135.0,678.0,0.51,52.90660124899807,Poor,3
MAHARASHTRA,31.5,8.05,3219.0,5.779999999999999,8.5,150.0,2676.0,0.62,65.6371125417263,Poor,3
MAHARASHTRA,31.5,7.95,3192.5,5.84,8.0,117.5,2648.0,0.56,59.680092254385706,Poor,3
MAHARASHTRA,31.5,7.85,3268.5,7.050000000000001,8.5,157.5,2721.0,0.528,56.66666666666664,Poor,2
MAHARASHTRA,34.0,7.8,2236.0,13.25,7.2,17.8,1798.0,0.78,76.95797593319737,Very Poor,5
MAHARASHTRA,17.5,7.55,1350.5,2.48,21.5,125.0,1127.5,0.6799999999999999,36.66666666666665,Good,2
MAHARASHTRA,19.0,8.25,1296.0,3.108,18.0,140.0,998.0,0.59,83.33333333333334,Very Poor,2
MAHARASHTRA,27.0,7.75,373.5,2.18,4.0,15.0,309.5,0.24,26.657996479266224,Good,1
MAHARASHTRA,27.0,7.85,603.5,1.775,4.0,15.0,495.0,0.235,27.176742484197284,Good,1
MAHARASHTRA,24.0,8.1,1029.0,4.65,4.85,19.0,848.5,0.23,29.11258979393053,Good,1
MAHARASHTRA,30.0,7.5,104.5,0.55,5.75,11.5,89.5,0.433,33.33333333333333,Good,2
MAHARASHTRA,30.0,7.65,146.5,1.688,4.75,15.0,124.0,0.337,43.33333333333336,Good,2
MAHARASHTRA,30.5,7.4,2636.0,0.46,7.15,22.0,2174.0,0.22,25.28675666352135,Good,1
MAHARASHTRA,30.0,7.15,183.5,0.72,3.6,13.5,148.0,0.364,10.000000000000025,Excellent,2
NAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
MANIPUR,23.0,7.5,875.0,4.132999999999999,75.7,107.65,92.0,0.433,33.33333333333333,Good,2
MANIPUR,24.0,7.0,820.0,4.573,59.8,86.05,176.0,0.422,0.0,Excellent,2
MANIPUR,25.0,7.5,675.0,4.242,78.4,53.45,120.0,0.537,33.33333333333333,Good,2
MANIPUR,25.0,7.4,620.0,2.858,35.0,66.0,125.0,0.537,26.66666666666669,Good,2
MANIPUR,25.0,7.25,650.0,2.858,78.4,66.0,115.0,0.537,16.666666666666664,Excellent,2
MANIPUR,23.5,7.1,615.0,2.858,35.0,66.0,128.5,0.537,6.666666666666643,Excellent,2
MANIPUR,24.0,7.3,580.0,4.962,35.0,66.0,120.0,0.507,19.999999999999986,Excellent,2
MEGHALAYA,17.0,6.0,217.5,6.475,4.0,70.0,150.0,0.4359999999999999,66.66666666666666,Poor,2
MEGHALAYA,16.5,5.7,259.5,13.62,27.72,69.17999999999999,179.0,0.431,86.66666666666666,Very Poor,2
MEGHALAYA,18.25,6.3,135.0,1.385,7.15,16.5,93.0,0.367,46.66666666666668,Good,2
MEGHALAYA,19.7,5.9,111.0,4.29,319.0,580.0,76.0,0.6020000000000001,73.3333333333333,Poor,2
MEGHALAYA,18.0,5.55,146.0,7.22,143.5,226.7,88.0,0.431,96.66666666666669,Very Poor,2
MEGHALAYA,19.5,6.65,46.0,0.415,7.45,12.0,31.5,0.392,23.333333333333307,Excellent,2
MEGHALAYA,29.0,9.0,306.0,0.72,255.85,648.28,211.0,20.5,1804.1752648159984,Unsuitable for Drinking,4
MEGHALAYA,16.1,7.25,142.5,0.5900000000000001,168.7,121.5,98.5,0.376,16.666666666666664,Excellent,2
MEGHALAYA,18.5,5.6,166.5,0.4499999999999999,46.1,202.2,114.5,0.333,93.33333333333336,Very Poor,2
MEGHALAYA,18.0,5.6,102.0,0.61,394.7,365.36,76.0,0.4290000000000001,93.33333333333336,Very Poor,2
MEGHALAYA,16.5,6.85,165.0,4.869999999999999,12.6,24.0,81.0,0.3409999999999999,10.000000000000025,Excellent,2
MEGHALAYA,17.0,6.8,206.5,4.12,22.1,50.5,134.5,0.312,13.333333333333345,Excellent,2
MEGHALAYA,16.5,5.25,66.5,0.325,7.45,12.5,46.0,0.392,116.66666666666667,Unsuitable for Drinking,2
MIZORAM,22.0,6.25,491.0,0.45,656.65,101.14,576.4,195.13100000000003,50.0,Good,2
MIZORAM,21.5,7.0,446.0,0.498,142.0,189.82,534.8,195.115,0.0,Excellent,2
MIZORAM,21.5,7.4,348.5,0.765,516.7,346.7,789.0,0.373,26.66666666666669,Good,2
MIZORAM,23.0,6.75,463.0,0.45,170.7,200.2,616.8,195.244,16.666666666666664,Excellent,2
MIZORAM,21.5,6.949999999999999,357.0,0.409,347.4,173.7,543.4,0.298,3.3333333333333806,Excellent,2
MIZORAM,22.5,6.45,436.0,0.45,72.4,116.6,576.4,195.105,36.66666666666665,Good,2
MIZORAM,23.0,6.9,255.5,0.45,36.8,81.9,543.4,195.084,6.666666666666643,Excellent,2
MIZORAM,22.5,6.75,231.0,0.16,18.12,39.5,644.7,195.083,16.666666666666664,Excellent,2
MIZORAM,22.5,6.6,258.0,0.27,29.52,81.9,557.1,0.354,26.66666666666669,Good,2
MIZORAM,21.5,6.65,261.0,0.45,32.9,81.9,614.3,0.3369999999999999,23.333333333333307,Excellent,2
MIZORAM,21.0,6.75,180.5,0.45,91.02,372.2,557.1,0.346,16.666666666666664,Excellent,2
MIZORAM,22.0,6.6,85.0,0.45,120.1,277.2,576.4,195.14,26.66666666666669,Good,2
MIZORAM,23.0,7.02,96.0,0.498,133.8,153.66,534.8,195.081,1.333333333333305,Excellent,2
MIZORAM,19.0,6.7,155.0,0.499,36.0,98.0,557.1,195.041,19.999999999999986,Excellent,2
MIZORAM,21.0,6.5,154.0,0.45,36.0,91.8,557.1,195.041,33.33333333333333,Good,2
MIZORAM,17.5,6.8,174.5,0.45,95.1,306.0,614.3,0.352,13.333333333333345,Excellent,2
MIZORAM,18.0,7.4,185.5,0.03,94.62,184.6,709.0,0.817,26.66666666666669,Good,2
MIZORAM,19.5,6.85,281.0,0.45,58.1,127.4,557.1,0.351,10.000000000000025,Excellent,2
MIZORAM,21.5,7.1,212.5,0.497,29.8,112.4,706.0,0.351,6.666666666666643,Excellent,2
MIZORAM,18.0,5.55,197.0,0.417,199.0,98.5,526.1,0.414,96.66666666666669,Very Poor,2
MIZORAM,17.0,6.699999999999999,85.0,0.45,158.2,277.2,557.1,195.14,20.00000000000005,Excellent,2
MIZORAM,17.5,6.75,190.0,0.45,92.0,186.8,616.8,0.326,16.666666666666664,Excellent,2
MIZORAM,21.0,7.6,154.0,0.641,36.0,91.8,656.1,195.041,39.99999999999997,Good,2
MIZORAM,26.5,7.1,230.5,0.5359999999999999,18.12,51.2,671.4,195.103,6.666666666666643,Excellent,2
NAGALAND,21.9,7.800000000000001,640.0,0.6,24.4,25.03,325.5,0.479,53.33333333333338,Poor,2
NAGALAND,24.9,7.0,258.0,0.95,59.0,144.2,112.0,0.4449999999999999,0.0,Excellent,2
NAGALAND,26.15,5.8,180.5,0.8500000000000001,120.8,355.4,81.4,0.8579999999999999,80.00000000000001,Very Poor,2
NAGALAND,27.35,7.199999999999999,227.0,0.8500000000000001,62.8,178.2,116.0,0.3,27.863388173581303,Good,1
NAGALAND,25.9,6.5,225.0,0.75,62.8,178.2,109.5,0.367,33.33333333333333,Good,2
NAGALAND,27.0,5.95,188.0,0.6499999999999999,106.6,347.2,89.85,2.8,251.93115886169704,Unsuitable for Drinking,4
NAGALAND,25.6,7.7,284.0,0.6499999999999999,80.5,176.4,115.5,0.52,46.66666666666668,Good,2
NAGALAND,27.9,7.300000000000001,632.0,0.75,24.4,30.23,319.0,0.2249999999999999,22.458733601193195,Excellent,0
NAGALAND,27.55,6.3,435.5,1.05,77.8,233.4,218.0,0.3969999999999999,46.66666666666668,Good,2
NAGALAND,27.65,6.35,226.0,0.7,62.4,173.4,120.0,0.367,43.33333333333336,Good,2
ODISHA,23.5,6.8,473.0,3.585,23.0,43.0,583.2,0.4,13.333333333333345,Excellent,2
ODISHA,24.0,6.65,345.0,0.885,23.0,31.0,647.2,0.365,23.333333333333307,Excellent,2
ODISHA,22.5,6.9,163.0,0.48,24.0,33.0,543.4,0.325,6.666666666666643,Excellent,2
ODISHA,21.5,6.9,317.5,2.145,84.3,26.25,583.2,0.375,6.666666666666643,Excellent,2
ODISHA,22.5,7.1,251.0,1.02,31.0,43.0,594.1,0.39,6.666666666666643,Excellent,2
ODISHA,24.0,6.300000000000001,220.0,0.865,37.5,112.3,669.3,0.5650000000000001,46.666666666666615,Good,2
ODISHA,24.0,6.85,251.5,2.18,59.0,88.1,583.2,0.42,10.000000000000025,Excellent,2
ODISHA,24.0,7.0,455.5,1.575,350.0,920.0,583.2,0.63,0.0,Excellent,2
ODISHA,24.0,6.05,262.0,2.6950000000000003,33.22,94.8,513.5,0.4599999999999999,63.33333333333334,Poor,2
ODISHA,23.0,6.45,213.0,1.66,79.0,350.0,510.1,0.37,36.66666666666665,Good,2
ODISHA,26.0,6.6,362.0,3.005,81.0,824.5,583.2,0.425,26.66666666666669,Good,2
ODISHA,27.5,7.6,2391.5,6.075,3.37,25.6,1309.1,0.25,39.99999999999997,Good,2
ODISHA,25.5,7.6,928.5,0.58,33.0,220.0,1094.0,0.375,39.99999999999997,Good,2
ODISHA,25.5,7.9,525.5,3.065,79.0,240.0,1334.5,0.3,60.00000000000002,Poor,2
ODISHA,30.0,8.4,291.0,0.52,215.7,138.1,925.8,0.96,93.33333333333336,Very Poor,2
ODISHA,28.0,7.85,730.0,4.15,8.6,35.0,1334.5,0.73,56.66666666666664,Poor,2
ODISHA,27.5,7.65,521.5,2.625,205.2,402.5,1334.5,0.895,43.33333333333336,Good,2
ODISHA,28.0,7.5,1106.5,1.28,65.9,68.53,828.1,0.5349999999999999,33.33333333333333,Good,2
ODISHA,28.0,7.5,904.0,3.255,10.6,10.06,718.7,0.4649999999999999,33.33333333333333,Good,2
ODISHA,28.0,7.15,600.5,0.87,14.0,27.5,591.9,0.61,10.000000000000025,Excellent,2
ODISHA,27.0,7.199999999999999,782.5,5.67,7.0200000000000005,12.6,618.5,0.6,13.333333333333286,Excellent,2
ODISHA,28.0,7.1,396.5,1.02,115.9,201.3,594.1,0.38,6.666666666666643,Excellent,2
ODISHA,25.5,7.0,938.5,11.49,13.7,67.2,583.2,0.425,0.0,Excellent,2
ODISHA,25.0,7.35,600.5,1.12,49.0,49.0,595.6,0.685,23.333333333333307,Excellent,2
ODISHA,25.0,7.05,340.0,3.16,920.0,1600.0,583.2,0.34,3.3333333333333215,Excellent,2
ODISHA,24.5,7.35,389.0,0.755,113.54,201.3,591.1,0.405,23.333333333333307,Excellent,2
ODISHA,23.0,6.8,314.0,0.99,174.4,23.27,685.2,0.36,13.333333333333345,Excellent,2
ODISHA,25.0,7.300000000000001,1001.0,1.21,81.5,130.0,595.6,0.61,20.00000000000005,Excellent,2
ODISHA,25.5,7.050000000000001,766.5,0.56,532.4,711.9,588.4,0.47,3.3333333333333806,Excellent,2
ODISHA,25.0,6.949999999999999,659.0,3.305,22.0,22.0,583.2,0.435,3.3333333333333806,Excellent,2
ODISHA,25.0,7.6,1492.0,0.535,79.0,350.0,1596.8,0.7100000000000001,39.99999999999997,Good,2
ODISHA,28.0,7.25,184.0,4.279999999999999,143.62,483.7,618.5,0.365,16.666666666666664,Excellent,2
ODISHA,28.0,6.8,138.0,3.435,143.85,223.7,583.2,0.32,13.333333333333345,Excellent,2
ODISHA,27.5,6.6,189.5,5.16,273.72,544.2,583.2,0.32,26.66666666666669,Good,2
ODISHA,27.5,6.3,177.0,2.63,143.62,374.5,583.2,0.41,46.66666666666668,Good,2
ODISHA,27.5,6.6,244.5,0.585,167.8,334.2,557.1,0.41,26.66666666666669,Good,2
ODISHA,28.0,6.449999999999999,157.0,0.415,105.6,98.0,557.1,0.295,36.666666666666714,Good,2
ODISHA,28.0,6.85,147.0,0.485,350.0,540.0,557.1,0.55,10.000000000000025,Excellent,2
ODISHA,27.5,8.2,4353.0,4.365,6.5,24.0,1334.5,0.81,79.99999999999994,Very Poor,2
ODISHA,28.5,7.85,2835.0,4.515000000000001,3.75,16.919999999999998,1334.5,0.4649999999999999,56.66666666666664,Poor,2
ODISHA,21.5,7.65,343.0,2.68,1600.0,1600.0,1334.5,0.49,43.33333333333336,Good,2
ODISHA,21.5,7.300000000000001,209.5,5.4,33.0,33.0,618.5,0.47,20.00000000000005,Excellent,2
ODISHA,21.5,7.300000000000001,296.0,1.2049999999999998,218.2,603.4,595.6,0.35,20.00000000000005,Excellent,2
ODISHA,21.5,7.35,229.0,1.23,49.0,79.0,595.6,0.29,23.333333333333307,Excellent,2
ODISHA,23.0,7.25,286.5,0.52,240.0,350.0,660.6,0.455,16.666666666666664,Excellent,2
ODISHA,24.0,7.8,329.0,0.62,45.0,350.0,1538.5,5.14,53.33333333333332,Poor,2
ODISHA,23.0,7.0,237.0,0.375,130.0,350.0,543.4,0.355,0.0,Excellent,2
ODISHA,29.0,7.4,735.0,0.36,9.2,31.1,702.4,0.375,26.66666666666669,Good,2
ODISHA,25.5,6.7,106.0,0.4649999999999999,130.0,350.0,557.1,0.345,19.999999999999986,Excellent,2
ODISHA,25.5,6.8,261.5,0.815,79.0,240.0,647.2,0.405,13.333333333333345,Excellent,2
ODISHA,23.0,7.050000000000001,333.0,0.395,230.25,430.2,457.3,0.4349999999999999,3.3333333333333806,Excellent,2
ODISHA,23.0,7.35,266.5,1.015,33.22,87.97999999999999,607.9,0.55,23.333333333333307,Excellent,2
ODISHA,23.0,6.95,169.5,0.735,95.1,312.2,685.2,0.395,3.3333333333333215,Excellent,2
ODISHA,23.0,7.050000000000001,233.0,2.69,23.0,79.0,583.2,0.365,3.3333333333333806,Excellent,2
NAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
ODISHA,24.0,6.75,109.5,0.795,442.3,685.4,647.2,0.67,16.666666666666664,Excellent,2
ODISHA,23.5,6.199999999999999,81.0,0.61,158.7,281.4,557.1,0.64,53.33333333333338,Poor,2
ODISHA,23.5,6.25,129.5,1.96,231.0,26.5,498.5,0.47,50.0,Good,2
ODISHA,23.0,6.15,84.5,2.455,79.0,140.0,557.7,0.46,56.66666666666664,Poor,2
ODISHA,26.5,7.0,107.5,1.005,395.45,685.9,650.6,0.64,0.0,Excellent,2
ODISHA,26.5,6.85,221.0,0.32,35.42,99.5,587.5,0.315,10.000000000000025,Excellent,2
ODISHA,26.0,6.75,329.0,0.32,290.45,253.58,557.1,0.3299999999999999,16.666666666666664,Excellent,2
ODISHA,22.0,6.8,522.0,3.88,205.2,402.5,557.7,0.29,13.333333333333345,Excellent,2
ODISHA,26.5,6.95,850.0,10.985,28.7,27.98,583.2,0.42,3.3333333333333215,Excellent,2
ODISHA,26.5,7.0,1490.0,11.21,22.7,78.2,583.2,0.39,0.0,Excellent,2
ODISHA,26.5,6.9,296.5,3.3,218.2,603.4,583.2,0.415,6.666666666666643,Excellent,2
ODISHA,26.5,6.949999999999999,273.0,2.77,73.82000000000001,33.980000000000004,583.2,0.46,3.3333333333333806,Excellent,2
ODISHA,26.5,7.300000000000001,817.5,2.54,146.0,525.3,618.5,0.38,20.00000000000005,Excellent,2
ODISHA,26.0,7.199999999999999,785.0,2.87,8.52,37.2,488.7,0.385,13.333333333333286,Excellent,2
NAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
ODISHA,28.0,7.25,895.5,5.045,266.6,8.86,618.5,0.5800000000000001,16.666666666666664,Excellent,2
ODISHA,27.5,6.85,943.0,5.02,15.9,70.1,583.2,0.49,10.000000000000025,Excellent,2
ODISHA,28.0,7.05,502.0,2.77,662.85,1050.2,508.5,0.32,3.3333333333333215,Excellent,2
ODISHA,28.0,7.1,560.5,2.565,28.4,720.2,521.4,0.43,6.666666666666643,Excellent,2
ODISHA,27.5,7.25,1082.0,3.535,83.2,19.94,618.5,0.415,16.666666666666664,Excellent,2
ODISHA,28.5,7.2,1379.5,5.21,7.31,162.5,618.5,0.4499999999999999,13.333333333333345,Excellent,2
ODISHA,29.0,7.699999999999999,853.5,0.8,211.3,77.58,1339.3,0.325,46.666666666666615,Good,2
ODISHA,29.5,7.4,636.0,5.745,17.1,356.1,709.0,0.495,26.66666666666669,Good,2
ODISHA,28.5,7.6,716.0,4.76,32.980000000000004,54.2,1294.1,0.565,39.99999999999997,Good,2
ODISHA,28.0,7.7,659.5,3.25,195.8,15.0,1334.5,0.46,46.66666666666668,Good,2
